0.0083333333,0.3416666667,-1.00E-05,0.0055555556,0.2277777778,-1.07E-05,0.0037037037,0.1518518519,-5.54E-06
0.0083333333,0.3583333333,-8.06E-06,0.0055555556,0.2388888889,-1.08E-05,0.0037037037,0.1592592593,-5.82E-06
0.0083333333,0.375,-5.82E-06,0.0055555556,0.25,-1.07E-05,0.0037037037,0.1666666667,-6.08E-06
0.0083333333,0.3916666667,-3.32E-06,0.0055555556,0.2611111111,-1.06E-05,0.0037037037,0.1740740741,-6.32E-06
0.0083333333,0.4083333333,-5.51E-07,0.0055555556,0.2722222222,-1.04E-05,0.0037037037,0.1814814815,-6.53E-06
0.0083333333,0.425,2.46E-06,0.0055555556,0.2833333333,-1.01E-05,0.0037037037,0.1888888889,-6.72E-06
0.0083333333,0.4416666667,5.69E-06,0.0055555556,0.2944444444,-9.68E-06,0.0037037037,0.1962962963,-6.88E-06
0.0083333333,0.4583333333,9.11E-06,0.0055555556,0.3055555556,-9.20E-06,0.0037037037,0.2037037037,-7.02E-06
0.0083333333,0.475,1.27E-05,0.0055555556,0.3166666667,-8.63E-06,0.0037037037,0.2111111111,-7.14E-06
0.0083333333,0.4916666667,1.64E-05,0.0055555556,0.3277777778,-7.97E-06,0.0037037037,0.2185185185,-7.23E-06
0.0083333333,0.5083333333,2.02E-05,0.0055555556,0.3388888889,-7.22E-06,0.0037037037,0.2259259259,-7.29E-06
0.0083333333,0.525,2.41E-05,0.0055555556,0.35,-6.39E-06,0.0037037037,0.2333333333,-7.33E-06
0.0083333333,0.5416666667,2.79E-05,0.0055555556,0.3611111111,-5.47E-06,0.0037037037,0.2407407407,-7.34E-06
0.0083333333,0.5583333333,3.17E-05,0.0055555556,0.3722222222,-4.47E-06,0.0037037037,0.2481481481,-7.33E-06
0.0083333333,0.575,3.54E-05,0.0055555556,0.3833333333,-3.38E-06,0.0037037037,0.2555555556,-7.28E-06
0.0083333333,0.5916666667,3.89E-05,0.0055555556,0.3944444444,-2.21E-06,0.0037037037,0.262962963,-7.22E-06
0.0083333333,0.6083333333,4.22E-05,0.0055555556,0.4055555556,-9.72E-07,0.0037037037,0.2703703704,-7.12E-06
0.0083333333,0.625,4.52E-05,0.0055555556,0.4166666667,3.44E-07,0.0037037037,0.2777777778,-7.00E-06
0.0083333333,0.6416666667,4.79E-05,0.0055555556,0.4277777778,1.73E-06,0.0037037037,0.2851851852,-6.85E-06
0.0083333333,0.6583333333,5.02E-05,0.0055555556,0.4388888889,3.18E-06,0.0037037037,0.2925925926,-6.67E-06
0.0083333333,0.675,5.21E-05,0.0055555556,0.45,4.69E-06,0.0037037037,0.3,-6.47E-06
0.0083333333,0.6916666667,5.35E-05,0.0055555556,0.4611111111,6.26E-06,0.0037037037,0.3074074074,-6.24E-06
0.0083333333,0.7083333333,5.45E-05,0.0055555556,0.4722222222,7.87E-06,0.0037037037,0.3148148148,-5.99E-06
0.0083333333,0.725,5.50E-05,0.0055555556,0.4833333333,9.52E-06,0.0037037037,0.3222222222,-5.71E-06
0.0083333333,0.7416666667,5.50E-05,0.0055555556,0.4944444444,1.12E-05,0.0037037037,0.3296296296,-5.40E-06
0.0083333333,0.7583333333,5.46E-05,0.0055555556,0.5055555556,1.29E-05,0.0037037037,0.337037037,-5.07E-06
0.0083333333,0.775,5.37E-05,0.0055555556,0.5166666667,1.46E-05,0.0037037037,0.3444444444,-4.71E-06
0.0083333333,0.7916666667,5.24E-05,0.0055555556,0.5277777778,1.64E-05,0.0037037037,0.3518518519,-4.32E-06
0.0083333333,0.8083333333,5.08E-05,0.0055555556,0.5388888889,1.81E-05,0.0037037037,0.3592592593,-3.91E-06
0.0083333333,0.825,4.88E-05,0.0055555556,0.55,1.98E-05,0.0037037037,0.3666666667,-3.47E-06
0.0083333333,0.8416666667,4.67E-05,0.0055555556,0.5611111111,2.15E-05,0.0037037037,0.3740740741,-3.01E-06
0.0083333333,0.8583333333,4.44E-05,0.0055555556,0.5722222222,2.31E-05,0.0037037037,0.3814814815,-2.52E-06
0.0083333333,0.875,4.20E-05,0.0055555556,0.5833333333,2.47E-05,0.0037037037,0.3888888889,-2.01E-06
0.0083333333,0.8916666667,3.97E-05,0.0055555556,0.5944444444,2.62E-05,0.0037037037,0.3962962963,-1.48E-06
0.0083333333,0.9083333333,3.76E-05,0.0055555556,0.6055555556,2.77E-05,0.0037037037,0.4037037037,-9.24E-07
0.0083333333,0.925,3.57E-05,0.0055555556,0.6166666667,2.91E-05,0.0037037037,0.4111111111,-3.46E-07
0.0083333333,0.9416666667,3.42E-05,0.0055555556,0.6277777778,3.03E-05,0.0037037037,0.4185185185,2.54E-07
0.0083333333,0.9583333333,3.32E-05,0.0055555556,0.6388888889,3.15E-05,0.0037037037,0.4259259259,8.75E-07
0.0083333333,0.975,3.27E-05,0.0055555556,0.65,3.26E-05,0.0037037037,0.4333333333,1.51E-06
0.0083333333,0.9916666667,3.26E-05,0.0055555556,0.6611111111,3.35E-05,0.0037037037,0.4407407407,2.17E-06
0.025,0.0083333333,3.27E-07,0.0055555556,0.6722222222,3.44E-05,0.0037037037,0.4481481481,2.85E-06
0.025,0.025,-1.94E-09,0.0055555556,0.6833333333,3.51E-05,0.0037037037,0.4555555556,3.54E-06
0.025,0.0416666667,-7.77E-07,0.0055555556,0.6944444444,3.56E-05,0.0037037037,0.462962963,4.25E-06
0.025,0.0583333333,-1.92E-06,0.0055555556,0.7055555556,3.60E-05,0.0037037037,0.4703703704,4.97E-06
0.025,0.075,-3.31E-06,0.0055555556,0.7166666667,3.63E-05,0.0037037037,0.4777777778,5.70E-06
0.025,0.0916666667,-4.84E-06,0.0055555556,0.7277777778,3.64E-05,0.0037037037,0.4851851852,6.45E-06
0.025,0.1083333333,-6.41E-06,0.0055555556,0.7388888889,3.64E-05,0.0037037037,0.4925925926,7.20E-06
0.025,0.125,-7.93E-06,0.0055555556,0.75,3.62E-05,0.0037037037,0.5,7.96E-06
0.025,0.1416666667,-9.34E-06,0.0055555556,0.7611111111,3.59E-05,0.0037037037,0.5074074074,8.73E-06
0.025,0.1583333333,-1.06E-05,0.0055555556,0.7722222222,3.54E-05,0.0037037037,0.5148148148,9.50E-06
0.025,0.175,-1.17E-05,0.0055555556,0.7833333333,3.49E-05,0.0037037037,0.5222222222,1.03E-05
0.025,0.1916666667,-1.25E-05,0.0055555556,0.7944444444,3.42E-05,0.0037037037,0.5296296296,1.10E-05
0.025,0.2083333333,-1.31E-05,0.0055555556,0.8055555556,3.34E-05,0.0037037037,0.537037037,1.18E-05
0.025,0.225,-1.34E-05,0.0055555556,0.8166666667,3.26E-05,0.0037037037,0.5444444444,1.26E-05
0.025,0.2416666667,-1.35E-05,0.0055555556,0.8277777778,3.16E-05,0.0037037037,0.5518518519,1.33E-05
0.025,0.2583333333,-1.33E-05,0.0055555556,0.8388888889,3.06E-05,0.0037037037,0.5592592593,1.41E-05
0.025,0.275,-1.29E-05,0.0055555556,0.85,2.96E-05,0.0037037037,0.5666666667,1.48E-05
0.025,0.2916666667,-1.21E-05,0.0055555556,0.8611111111,2.85E-05,0.0037037037,0.5740740741,1.55E-05
0.025,0.3083333333,-1.11E-05,0.0055555556,0.8722222222,2.74E-05,0.0037037037,0.5814814815,1.62E-05
0.025,0.325,-9.83E-06,0.0055555556,0.8833333333,2.63E-05,0.0037037037,0.5888888889,1.69E-05
0.025,0.3416666667,-8.26E-06,0.0055555556,0.8944444444,2.53E-05,0.0037037037,0.5962962963,1.76E-05
0.025,0.3583333333,-6.43E-06,0.0055555556,0.9055555556,2.43E-05,0.0037037037,0.6037037037,1.83E-05
0.025,0.375,-4.33E-06,0.0055555556,0.9166666667,2.34E-05,0.0037037037,0.6111111111,1.89E-05
0.025,0.3916666667,-1.97E-06,0.0055555556,0.9277777778,2.26E-05,0.0037037037,0.6185185185,1.95E-05
0.025,0.4083333333,6.25E-07,0.0055555556,0.9388888889,2.20E-05,0.0037037037,0.6259259259,2.00E-05
0.025,0.425,3.45E-06,0.0055555556,0.95,2.14E-05,0.0037037037,0.6333333333,2.06E-05
0.025,0.4416666667,6.48E-06,0.0055555556,0.9611111111,2.10E-05,0.0037037037,0.6407407407,2.11E-05
0.025,0.4583333333,9.69E-06,0.0055555556,0.9722222222,2.08E-05,0.0037037037,0.6481481481,2.16E-05
0.025,0.475,1.31E-05,0.0055555556,0.9833333333,2.08E-05,0.0037037037,0.6555555556,2.20E-05
0.025,0.4916666667,1.66E-05,0.0055555556,0.9944444444,2.08E-05,0.0037037037,0.662962963,2.24E-05
0.025,0.5083333333,2.01E-05,0.0166666667,0.0055555556,5.58E-08,0.0037037037,0.6703703704,2.27E-05
0.025,0.525,2.37E-05,0.0166666667,0.0166666667,-4.80E-11,0.0037037037,0.6777777778,2.31E-05
0.025,0.5416666667,2.73E-05,0.0166666667,0.0277777778,-2.03E-07,0.0037037037,0.6851851852,2.33E-05
0.025,0.5583333333,3.09E-05,0.0166666667,0.0388888889,-5.57E-07,0.0037037037,0.6925925926,2.36E-05
0.025,0.575,3.43E-05,0.0166666667,0.05,-1.04E-06,0.0037037037,0.7,2.38E-05
0.025,0.5916666667,3.76E-05,0.0166666667,0.0611111111,-1.64E-06,0.0037037037,0.7074074074,2.39E-05
0.025,0.6083333333,4.07E-05,0.0166666667,0.0722222222,-2.31E-06,0.0037037037,0.7148148148,2.40E-05
0.025,0.625,4.35E-05,0.0166666667,0.0833333333,-3.03E-06,0.0037037037,0.7222222222,2.41E-05
0.025,0.6416666667,4.60E-05,0.0166666667,0.0944444444,-3.78E-06,0.0037037037,0.7296296296,2.41E-05
0.025,0.6583333333,4.81E-05,0.0166666667,0.1055555556,-4.54E-06,0.0037037037,0.737037037,2.41E-05
0.025,0.675,4.99E-05,0.0166666667,0.1166666667,-5.29E-06,0.0037037037,0.7444444444,2.40E-05
0.025,0.6916666667,5.13E-05,0.0166666667,0.1277777778,-6.01E-06,0.0037037037,0.7518518519,2.39E-05
0.025,0.7083333333,5.22E-05,0.0166666667,0.1388888889,-6.69E-06,0.0037037037,0.7592592593,2.38E-05
0.025,0.725,5.27E-05,0.0166666667,0.15,-7.32E-06,0.0037037037,0.7666666667,2.36E-05
0.025,0.7416666667,5.27E-05,0.0166666667,0.1611111111,-7.89E-06,0.0037037037,0.7740740741,2.34E-05
0.025,0.7583333333,5.23E-05,0.0166666667,0.1722222222,-8.40E-06,0.0037037037,0.7814814815,2.31E-05
0.025,0.775,5.15E-05,0.0166666667,0.1833333333,-8.83E-06,0.0037037037,0.7888888889,2.28E-05
0.025,0.7916666667,5.04E-05,0.0166666667,0.1944444444,-9.20E-06,0.0037037037,0.7962962963,2.25E-05
0.025,0.8083333333,4.89E-05,0.0166666667,0.2055555556,-9.49E-06,0.0037037037,0.8037037037,2.21E-05
0.025,0.825,4.71E-05,0.0166666667,0.2166666667,-9.70E-06,0.0037037037,0.8111111111,2.17E-05
0.025,0.8416666667,4.52E-05,0.0166666667,0.2277777778,-9.82E-06,0.0037037037,0.8185185185,2.13E-05
0.025,0.8583333333,4.31E-05,0.0166666667,0.2388888889,-9.87E-06,0.0037037037,0.8259259259,2.09E-05
0.025,0.875,4.10E-05,0.0166666667,0.25,-9.83E-06,0.0037037037,0.8333333333,2.04E-05
0.025,0.8916666667,3.90E-05,0.0166666667,0.2611111111,-9.70E-06,0.0037037037,0.8407407407,2.00E-05
0.025,0.9083333333,3.70E-05,0.0166666667,0.2722222222,-9.50E-06,0.0037037037,0.8481481481,1.95E-05
0.025,0.925,3.54E-05,0.0166666667,0.2833333333,-9.20E-06,0.0037037037,0.8555555556,1.90E-05
0.025,0.9416666667,3.40E-05,0.0166666667,0.2944444444,-8.82E-06,0.0037037037,0.862962963,1.85E-05
0.025,0.9583333333,3.31E-05,0.0166666667,0.3055555556,-8.36E-06,0.0037037037,0.8703703704,1.80E-05
0.025,0.975,3.26E-05,0.0166666667,0.3166666667,-7.81E-06,0.0037037037,0.8777777778,1.75E-05
0.025,0.9916666667,3.25E-05,0.0166666667,0.3277777778,-7.17E-06,0.0037037037,0.8851851852,1.70E-05
0.0416666667,0.0083333333,1.18E-06,0.0166666667,0.3388888889,-6.45E-06,0.0037037037,0.8925925926,1.66E-05
0.0416666667,0.025,7.70E-07,0.0166666667,0.35,-5.65E-06,0.0037037037,0.9,1.61E-05
0.0416666667,0.0416666667,-1.55E-08,0.0166666667,0.3611111111,-4.77E-06,0.0037037037,0.9074074074,1.57E-05
0.0416666667,0.0583333333,-1.09E-06,0.0166666667,0.3722222222,-3.80E-06,0.0037037037,0.9148148148,1.53E-05
0.0416666667,0.075,-2.35E-06,0.0166666667,0.3833333333,-2.76E-06,0.0037037037,0.9222222222,1.49E-05
0.0416666667,0.0916666667,-3.72E-06,0.0166666667,0.3944444444,-1.64E-06,0.0037037037,0.9296296296,1.45E-05
0.0416666667,0.1083333333,-5.11E-06,0.0166666667,0.4055555556,-4.41E-07,0.0037037037,0.937037037,1.42E-05
0.0416666667,0.125,-6.46E-06,0.0166666667,0.4166666667,8.23E-07,0.0037037037,0.9444444444,1.40E-05
0.0416666667,0.1416666667,-7.71E-06,0.0166666667,0.4277777778,2.15E-06,0.0037037037,0.9518518519,1.38E-05
0.0416666667,0.1583333333,-8.83E-06,0.0166666667,0.4388888889,3.55E-06,0.0037037037,0.9592592593,1.36E-05
0.0416666667,0.175,-9.77E-06,0.0166666667,0.45,5.00E-06,0.0037037037,0.9666666667,1.35E-05
0.0416666667,0.1916666667,-1.05E-05,0.0166666667,0.4611111111,6.50E-06,0.0037037037,0.9740740741,1.34E-05
0.0416666667,0.2083333333,-1.10E-05,0.0166666667,0.4722222222,8.05E-06,0.0037037037,0.9814814815,1.34E-05
0.0416666667,0.225,-1.13E-05,0.0166666667,0.4833333333,9.63E-06,0.0037037037,0.9888888889,1.34E-05
0.0416666667,0.2416666667,-1.14E-05,0.0166666667,0.4944444444,1.12E-05,0.0037037037,0.9962962963,1.34E-05
0.0416666667,0.2583333333,-1.12E-05,0.0166666667,0.5055555556,1.29E-05,0.0111111111,0.0037037037,5.13E-10
0.0416666667,0.275,-1.08E-05,0.0166666667,0.5166666667,1.45E-05,0.0111111111,0.0111111111,3.16E-11
0.0416666667,0.2916666667,-1.01E-05,0.0166666667,0.5277777778,1.62E-05,0.0111111111,0.0185185185,-3.87E-08
0.0416666667,0.3083333333,-9.13E-06,0.0166666667,0.5388888889,1.78E-05,0.0111111111,0.0259259259,-1.27E-07
0.0416666667,0.325,-7.93E-06,0.0166666667,0.55,1.95E-05,0.0111111111,0.0333333333,-2.66E-07
0.0416666667,0.3416666667,-6.47E-06,0.0166666667,0.5611111111,2.11E-05,0.0111111111,0.0407407407,-4.53E-07
0.0416666667,0.3583333333,-4.76E-06,0.0166666667,0.5722222222,2.26E-05,0.0111111111,0.0481481481,-6.82E-07
0.0416666667,0.375,-2.81E-06,0.0166666667,0.5833333333,2.42E-05,0.0111111111,0.0555555556,-9.48E-07
0.0416666667,0.3916666667,-6.20E-07,0.0166666667,0.5944444444,2.56E-05,0.0111111111,0.062962963,-1.24E-06
0.0416666667,0.4083333333,1.79E-06,0.0166666667,0.6055555556,2.70E-05,0.0111111111,0.0703703704,-1.56E-06
0.0416666667,0.425,4.42E-06,0.0166666667,0.6166666667,2.83E-05,0.0111111111,0.0777777778,-1.90E-06
0.0416666667,0.4416666667,7.24E-06,0.0166666667,0.6277777778,2.96E-05,0.0111111111,0.0851851852,-2.25E-06
0.0416666667,0.4583333333,1.02E-05,0.0166666667,0.6388888889,3.07E-05,0.0111111111,0.0925925926,-2.60E-06
0.0416666667,0.475,1.34E-05,0.0166666667,0.65,3.17E-05,0.0111111111,0.1,-2.96E-06
0.0416666667,0.4916666667,1.66E-05,0.0166666667,0.6611111111,3.26E-05,0.0111111111,0.1074074074,-3.31E-06
0.0416666667,0.5083333333,1.99E-05,0.0166666667,0.6722222222,3.34E-05,0.0111111111,0.1148148148,-3.67E-06
0.0416666667,0.525,2.33E-05,0.0166666667,0.6833333333,3.41E-05,0.0111111111,0.1222222222,-4.01E-06
0.0416666667,0.5416666667,2.67E-05,0.0166666667,0.6944444444,3.46E-05,0.0111111111,0.1296296296,-4.34E-06
0.0416666667,0.5583333333,3.00E-05,0.0166666667,0.7055555556,3.50E-05,0.0111111111,0.137037037,-4.66E-06
0.0416666667,0.575,3.31E-05,0.0166666667,0.7166666667,3.52E-05,0.0111111111,0.1444444444,-4.96E-06
0.0416666667,0.5916666667,3.62E-05,0.0166666667,0.7277777778,3.54E-05,0.0111111111,0.1518518519,-5.25E-06
0.0416666667,0.6083333333,3.91E-05,0.0166666667,0.7388888889,3.53E-05,0.0111111111,0.1592592593,-5.51E-06
0.0416666667,0.625,4.17E-05,0.0166666667,0.75,3.52E-05,0.0111111111,0.1666666667,-5.76E-06
0.0416666667,0.6416666667,4.40E-05,0.0166666667,0.7611111111,3.49E-05,0.0111111111,0.1740740741,-5.99E-06
0.0416666667,0.6583333333,4.60E-05,0.0166666667,0.7722222222,3.45E-05,0.0111111111,0.1814814815,-6.19E-06
0.0416666667,0.675,4.77E-05,0.0166666667,0.7833333333,3.40E-05,0.0111111111,0.1888888889,-6.37E-06
0.0416666667,0.6916666667,4.89E-05,0.0166666667,0.7944444444,3.33E-05,0.0111111111,0.1962962963,-6.53E-06
0.0416666667,0.7083333333,4.98E-05,0.0166666667,0.8055555556,3.26E-05,0.0111111111,0.2037037037,-6.67E-06
0.0416666667,0.725,5.03E-05,0.0166666667,0.8166666667,3.18E-05,0.0111111111,0.2111111111,-6.78E-06
0.0416666667,0.7416666667,5.03E-05,0.0166666667,0.8277777778,3.09E-05,0.0111111111,0.2185185185,-6.86E-06
0.0416666667,0.7583333333,5.00E-05,0.0166666667,0.8388888889,3.00E-05,0.0111111111,0.2259259259,-6.92E-06
0.0416666667,0.775,4.93E-05,0.0166666667,0.85,2.90E-05,0.0111111111,0.2333333333,-6.96E-06
0.0416666667,0.7916666667,4.82E-05,0.0166666667,0.8611111111,2.80E-05,0.0111111111,0.2407407407,-6.97E-06
0.0416666667,0.8083333333,4.69E-05,0.0166666667,0.8722222222,2.70E-05,0.0111111111,0.2481481481,-6.95E-06
0.0416666667,0.825,4.53E-05,0.0166666667,0.8833333333,2.60E-05,0.0111111111,0.2555555556,-6.91E-06
0.0416666667,0.8416666667,4.36E-05,0.0166666667,0.8944444444,2.50E-05,0.0111111111,0.262962963,-6.84E-06
0.0416666667,0.8583333333,4.17E-05,0.0166666667,0.9055555556,2.41E-05,0.0111111111,0.2703703704,-6.75E-06
0.0416666667,0.875,3.98E-05,0.0166666667,0.9166666667,2.33E-05,0.0111111111,0.2777777778,-6.63E-06
0.0416666667,0.8916666667,3.79E-05,0.0166666667,0.9277777778,2.26E-05,0.0111111111,0.2851851852,-6.48E-06
0.0416666667,0.9083333333,3.62E-05,0.0166666667,0.9388888889,2.19E-05,0.0111111111,0.2925925926,-6.31E-06
0.0416666667,0.925,3.47E-05,0.0166666667,0.95,2.14E-05,0.0111111111,0.3,-6.11E-06
0.0416666667,0.9416666667,3.35E-05,0.0166666667,0.9611111111,2.11E-05,0.0111111111,0.3074074074,-5.89E-06
0.0416666667,0.9583333333,3.26E-05,0.0166666667,0.9722222222,2.09E-05,0.0111111111,0.3148148148,-5.64E-06
0.0416666667,0.975,3.21E-05,0.0166666667,0.9833333333,2.08E-05,0.0111111111,0.3222222222,-5.36E-06
0.0416666667,0.9916666667,3.20E-05,0.0166666667,0.9944444444,2.08E-05,0.0111111111,0.3296296296,-5.06E-06
0.0583333333,0.0083333333,2.49E-06,0.0277777778,0.0055555556,2.70E-07,0.0111111111,0.337037037,-4.74E-06
0.0583333333,0.025,1.92E-06,0.0277777778,0.0166666667,2.02E-07,0.0111111111,0.3444444444,-4.39E-06
0.0583333333,0.0416666667,1.03E-06,0.0277777778,0.0277777778,-1.34E-09,0.0111111111,0.3518518519,-4.01E-06
0.0583333333,0.0583333333,-5.61E-08,0.0277777778,0.0388888889,-3.39E-07,0.0111111111,0.3592592593,-3.61E-06
0.0583333333,0.075,-1.27E-06,0.0277777778,0.05,-7.91E-07,0.0111111111,0.3666666667,-3.18E-06
0.0583333333,0.0916666667,-2.55E-06,0.0277777778,0.0611111111,-1.33E-06,0.0111111111,0.3740740741,-2.73E-06
0.0583333333,0.1083333333,-3.83E-06,0.0277777778,0.0722222222,-1.95E-06,0.0111111111,0.3814814815,-2.26E-06
0.0583333333,0.125,-5.06E-06,0.0277777778,0.0833333333,-2.61E-06,0.0111111111,0.3888888889,-1.76E-06
0.0583333333,0.1416666667,-6.19E-06,0.0277777778,0.0944444444,-3.29E-06,0.0111111111,0.3962962963,-1.24E-06
0.0583333333,0.1583333333,-7.19E-06,0.0277777778,0.1055555556,-3.98E-06,0.0111111111,0.4037037037,-6.95E-07
0.0583333333,0.175,-8.03E-06,0.0277777778,0.1166666667,-4.66E-06,0.0111111111,0.4111111111,-1.31E-07
0.0583333333,0.1916666667,-8.70E-06,0.0277777778,0.1277777778,-5.32E-06,0.0111111111,0.4185185185,4.54E-07
0.0583333333,0.2083333333,-9.17E-06,0.0277777778,0.1388888889,-5.94E-06,0.0111111111,0.4259259259,1.06E-06
0.0583333333,0.225,-9.43E-06,0.0277777778,0.15,-6.52E-06,0.0111111111,0.4333333333,1.68E-06
0.0583333333,0.2416666667,-9.47E-06,0.0277777778,0.1611111111,-7.04E-06,0.0111111111,0.4407407407,2.33E-06
0.0583333333,0.2583333333,-9.29E-06,0.0277777778,0.1722222222,-7.51E-06,0.0111111111,0.4481481481,2.98E-06
0.0583333333,0.275,-8.88E-06,0.0277777778,0.1833333333,-7.91E-06,0.0111111111,0.4555555556,3.66E-06
0.0583333333,0.2916666667,-8.24E-06,0.0277777778,0.1944444444,-8.25E-06,0.0111111111,0.462962963,4.35E-06
0.0583333333,0.3083333333,-7.36E-06,0.0277777778,0.2055555556,-8.51E-06,0.0111111111,0.4703703704,5.05E-06
0.0583333333,0.325,-6.25E-06,0.0277777778,0.2166666667,-8.70E-06,0.0111111111,0.4777777778,5.77E-06
0.0583333333,0.3416666667,-4.90E-06,0.0277777778,0.2277777778,-8.82E-06,0.0111111111,0.4851851852,6.49E-06
0.0583333333,0.3583333333,-3.32E-06,0.0277777778,0.2388888889,-8.85E-06,0.0111111111,0.4925925926,7.22E-06
0.0583333333,0.375,-1.51E-06,0.0277777778,0.25,-8.81E-06,0.0111111111,0.5,7.96E-06
0.0583333333,0.3916666667,5.17E-07,0.0277777778,0.2611111111,-8.69E-06,0.0111111111,0.5074074074,8.71E-06
0.0583333333,0.4083333333,2.76E-06,0.0277777778,0.2722222222,-8.49E-06,0.0111111111,0.5148148148,9.46E-06
0.0583333333,0.425,5.20E-06,0.0277777778,0.2833333333,-8.21E-06,0.0111111111,0.5222222222,1.02E-05
0.0583333333,0.4416666667,7.83E-06,0.0277777778,0.2944444444,-7.84E-06,0.0111111111,0.5296296296,1.10E-05
0.0583333333,0.4583333333,1.06E-05,0.0277777778,0.3055555556,-7.40E-06,0.0111111111,0.537037037,1.17E-05
0.0583333333,0.475,1.35E-05,0.0277777778,0.3166666667,-6.87E-06,0.0111111111,0.5444444444,1.25E-05
0.0583333333,0.4916666667,1.66E-05,0.0277777778,0.3277777778,-6.27E-06,0.0111111111,0.5518518519,1.32E-05
0.0583333333,0.5083333333,1.97E-05,0.0277777778,0.3388888889,-5.58E-06,0.0111111111,0.5592592593,1.39E-05
0.0583333333,0.525,2.28E-05,0.0277777778,0.35,-4.81E-06,0.0111111111,0.5666666667,1.46E-05
0.0583333333,0.5416666667,2.60E-05,0.0277777778,0.3611111111,-3.97E-06,0.0111111111,0.5740740741,1.53E-05
0.0583333333,0.5583333333,2.90E-05,0.0277777778,0.3722222222,-3.05E-06,0.0111111111,0.5814814815,1.60E-05
0.0583333333,0.575,3.20E-05,0.0277777778,0.3833333333,-2.06E-06,0.0111111111,0.5888888889,1.67E-05
0.0583333333,0.5916666667,3.49E-05,0.0277777778,0.3944444444,-9.88E-07,0.0111111111,0.5962962963,1.73E-05
0.0583333333,0.6083333333,3.76E-05,0.0277777778,0.4055555556,1.50E-07,0.0111111111,0.6037037037,1.80E-05
0.0583333333,0.625,4.00E-05,0.0277777778,0.4166666667,1.35E-06,0.0111111111,0.6111111111,1.86E-05
0.0583333333,0.6416666667,4.22E-05,0.0277777778,0.4277777778,2.62E-06,0.0111111111,0.6185185185,1.92E-05
0.0583333333,0.6583333333,4.41E-05,0.0277777778,0.4388888889,3.95E-06,0.0111111111,0.6259259259,1.97E-05
0.0583333333,0.675,4.57E-05,0.0277777778,0.45,5.33E-06,0.0111111111,0.6333333333,2.02E-05
0.0583333333,0.6916666667,4.69E-05,0.0277777778,0.4611111111,6.76E-06,0.0111111111,0.6407407407,2.07E-05
0.0583333333,0.7083333333,4.77E-05,0.0277777778,0.4722222222,8.23E-06,0.0111111111,0.6481481481,2.12E-05
0.0583333333,0.725,4.82E-05,0.0277777778,0.4833333333,9.74E-06,0.0111111111,0.6555555556,2.16E-05
0.0583333333,0.7416666667,4.82E-05,0.0277777778,0.4944444444,1.13E-05,0.0111111111,0.662962963,2.20E-05
